Subscription Name,Subscription ID,Organization,Environment,Resource Group,VNet,Subnet,Address Prefix,Verdict,Peered To Hub,Hub Connection,Route Table,Default Route Next Hop Type,Default Route Next Hop IP,Offending Routes,Evidence,Notes,Evaluated By Account
Test - T00,b61267f3-48ad-42e6-9f5e-848cc64fe331,RDO,Test,t00alol01blkbrg,nexus-vnet,AzureBastionSubnet,10.3.12.64/26,EXPECTED_BYPASS,False,,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,GatewaySubnet,10.110.0.0/28,EXPECTED_BYPASS,True,t01ablkbvn,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,fnx01dmz,10.110.4.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,glx00dmz,10.110.5.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,glx01dmz,10.110.6.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,api01dmz,10.110.7.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,api00dmz,10.110.8.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,aum01dmz,10.110.10.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,eml00dmz,10.110.11.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,eml01dmz,10.110.12.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,fin00dmz,10.110.14.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,npi01dmz,10.110.15.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,crm01dmz,10.110.17.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,crm03dmz,10.110.19.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,imp01dmz,10.110.20.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,sop01dmz,10.110.21.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,crm00dmz,10.110.22.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,dnc00dmz,10.110.23.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,AzureFirewallSubnet,10.110.0.128/25,EXPECTED_BYPASS,True,t01ablkbvn,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,olx01dmz,10.110.24.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,ctx01cda,10.110.26.0/23,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,rsp00dmz,10.110.28.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,rsp01dmz,10.110.29.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,crm02dmz,10.110.18.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,bnc01dmz,10.110.32.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,wpo01dmz,10.110.33.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt01dmz,10.110.35.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,pps01dmz,10.110.36.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,sen01dmz,10.110.37.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt02dmz,10.110.38.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,crm04dmz,10.110.39.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,crm05dmz,10.110.40.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt04dmz,10.110.42.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,bak01dmz,10.110.43.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt03dmz,10.110.44.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt05dmz,10.110.45.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt06dmz,10.110.46.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt66dmz,10.110.47.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,crm06dmz,10.110.48.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt64dmz,10.110.49.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,alt65dmz,10.110.50.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,cnv01dmz,10.110.51.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,AzureBastionSubnet,10.110.0.64/26,EXPECTED_BYPASS,True,t01ablkbvn,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,fnx02dmz,10.110.52.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,crm08dmz,10.110.54.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,rsp02dmz,10.110.56.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,bld01dmz,10.110.57.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,rsp03dmz,10.110.58.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,etp01dmz,10.110.59.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,bld02dmz,10.110.61.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,bnc02dmz,10.110.62.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,bnc03dmz,10.110.63.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,ops01app,10.110.1.64/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,npc01dmz,10.110.34.192/26,NOT_EVALUATED,True,t01ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,ops01data,10.110.1.0/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,ops01web,10.110.1.128/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,ops01dmz,10.110.1.192/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 't01azcc01rt'; VNet peered to hub (Connected); hub connection 't01ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,ctx01data,10.110.2.0/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Test - T01,ed827500-5420-4aea-abd3-cf5b5aa97ed9,RDO,Test,t01ablkbrg,t01ablkbvn,ctx01web,10.110.2.128/26,NOT_EVALUATED,True,t01ablkbvn,/subscriptions/ed827500-5420-4aea-abd3-cf5b5aa97ed9/resourceGroups/t01ablkbrg/providers/Microsoft.Network/routeTables/t01azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
